TVD,PP
4727.236559,2559.080731
4727.731183,2535.379016
4728.225806,2503.295011
4728.72043,2477.716181
4729.215054,2469.42219
4729.709677,2476.050258
4730.204301,2484.326907
4730.698925,2480.612253
4731.193548,2459.585053
4731.688172,2425.094877
4732.182796,2385.993043
4732.677419,2352.539641
4733.172043,2333.655217
4733.666667,2335.067785
4734.16129,2356.839005
4734.655914,2392.13308
4735.150538,2429.323233
4735.645161,2456.756187
4736.139785,2468.652182
4736.634409,2467.918026
4737.129032,2464.748174
4737.623656,2470.661101
4738.11828,2491.118443
4738.612903,2523.987787
4739.107527,2562.949677
4739.602151,2601.686546
4740.096774,2634.776245
4740.591398,2657.395563
4741.086022,2666.096622
4741.580645,2659.286116
4742.075269,2636.880915
4742.569892,2599.829765
4743.064516,2552.801114
4743.55914,2505.878423
4744.053763,2469.331406
4744.548387,2445.828039
4745.043011,2428.408045
4745.537634,2407.36389
4746.032258,2378.310552
4746.526882,2343.554171
4747.021505,2308.48254
4747.516129,2276.065357
4748.010753,2243.688401
4748.505376,2202.700747
4749,2141.631764
4749.494624,2054.229933
4749.989247,1947.5962
4750.483871,1843.92924
4750.978495,1769.905921
4751.473118,1740.464043
4751.967742,1751.421611
4752.462366,1787.202982
4752.956989,1833.561471
4753.451613,1882.300892
4753.946237,1930.161238
4754.44086,1976.189996
4754.935484,2020.712359
4755.430108,2061.299119
4755.924731,2090.779967
4756.419355,2100.874202
4756.913978,2086.7201
4757.408602,2049.021489
4757.903226,1993.492825
4758.397849,1933.4938
4758.892473,1890.123238
4759.387097,1884.113205
4759.88172,1919.526108
4760.376344,1977.280281
4760.870968,2030.239099
4761.365591,2062.264553
4761.860215,2074.499874
4762.354839,2077.086384
4762.849462,2076.523204
4763.344086,2069.598415
4763.83871,2048.169866
4764.333333,2008.797841
4764.827957,1957.77054
4765.322581,1911.671106
4765.817204,1891.088837
4766.311828,1908.437294
4766.806452,1959.935165
4767.301075,2029.064013
4767.795699,2098.702952
4768.290323,2158.605601
4768.784946,2205.804843
4769.27957,2240.453401
4769.774194,2264.594955
4770.268817,2282.495796
4770.763441,2298.411448
4771.258065,2314.270822
4771.752688,2328.559081
4772.247312,2337.810493
4772.741935,2339.710184
4773.236559,2336.682504
4773.731183,2335.033233
4774.225806,2339.038753
4774.72043,2345.820439
4775.215054,2346.516938
4775.709677,2332.647933
4776.204301,2302.266547
4776.698925,2261.303331
4777.193548,2220.590401
4777.688172,2190.155273
4778.182796,2173.990701
4778.677419,2169.507504
4779.172043,2171.038443
4779.666667,2173.746049
4780.16129,2174.993616
4780.655914,2174.074184
4781.150538,2171.623732
4781.645161,2168.929138
4782.139785,2166.422597
4782.634409,2163.124813
4783.129032,2157.356682
4783.623656,2148.240709
4784.11828,2135.545497
4784.612903,2119.805942
4785.107527,2104.277703
4785.602151,2094.832643
4786.096774,2096.708663
4786.591398,2107.777707
4787.086022,2118.214789
4787.580645,2118.754952
4788.075269,2108.859685
4788.569892,2095.930019
4789.064516,2086.878129
4789.55914,2083.058245
4790.053763,2081.64646
4790.548387,2080.489268
4791.043011,2079.147034
4791.537634,2076.419925
4792.032258,2070.182408
4792.526882,2058.42569
4793.021505,2040.146913
4793.516129,2015.96137
4794.010753,1988.211846
4794.505376,1960.930657
4795,1937.892334
4795.494624,1920.622709
4795.989247,1907.265928
4796.483871,1895.217033
4796.978495,1883.341277
4797.473118,1869.805719
4797.967742,1850.847935
4798.462366,1823.2427
4798.956989,1790.024198
4799.451613,1760.716443
4799.946237,1743.852081
4800.44086,1738.566265
4800.935484,1735.352702
4801.430108,1725.459556
4801.924731,1707.414656
4802.419355,1687.326642
4802.913978,1674.653023
4803.408602,1676.166508
4803.903226,1693.521875
4804.397849,1722.45272
4804.892473,1755.232302
4805.387097,1784.901569
4805.88172,1809.832264
4806.376344,1835.90435
4806.870968,1872.033707
4807.365591,1924.545858
4807.860215,1992.401026
4808.354839,2068.635551
4808.849462,2143.281072
4809.344086,2206.329434
4809.83871,2251.671776
4810.333333,2279.75026
4810.827957,2297.655052
4811.322581,2314.075104
4811.817204,2334.406673
4812.311828,2358.648803
4812.806452,2383.387811
4813.301075,2405.49096
4813.795699,2424.85285
4814.290323,2444.617516
4814.784946,2466.908483
4815.27957,2488.753279
4815.774194,2501.626049
4816.268817,2496.588255
4816.763441,2471.705363
4817.258065,2434.6012
4817.752688,2397.704554
4818.247312,2367.602685
4818.741935,2340.029487
4819.236559,2305.385864
4819.731183,2260.342158
4820.225806,2213.227453
4820.72043,2177.012789
4821.215054,2158.933637
4821.709677,2155.840756
4822.204301,2159.82873
4822.698925,2165.366145
4823.193548,2171.409838
4823.688172,2178.650604
4824.182796,2186.775396
4824.677419,2195.570814
4825.172043,2207.218286
4825.666667,2226.830383
4826.16129,2258.553605
4826.655914,2300.463879
4827.150538,2342.676415
4827.645161,2371.443163
4828.139785,2376.305982
4828.634409,2354.955865
4829.129032,2314.93236
4829.623656,2269.707118
4830.11828,2230.999414
4830.612903,2203.209223
4831.107527,2184.694139
4831.602151,2173.296927
4832.096774,2169.209321
4832.591398,2172.337975
4833.086022,2178.843643
4833.580645,2183.518736
4834.075269,2184.481602
4834.569892,2183.791349
4835.064516,2183.524975
4835.55914,2182.746629
4836.053763,2178.347555
4836.548387,2168.601297
4837.043011,2155.814139
4837.537634,2146.457242
4838.032258,2150.424799
4838.526882,2176.914406
4839.021505,2226.917194
4839.516129,2288.872774
4840.010753,2344.465632
4840.505376,2379.389703
4841,2389.107009
4841.5,2377.819294
4842,2354.390676
4842.5,2329.51788
4843,2312.379852
4843.5,2305.651248
4844,2303.656122
4844.5,2297.640092
4845,2283.581812
4845.5,2263.810382
4846,2243.335503
4846.5,2225.297395
4847,2210.466102
4847.5,2198.580506
4848,2188.634414
4848.5,2179.447904
4849,2169.945827
4849.5,2160.251702
4850,2151.524362
4850.5,2146.087058
4851,2147.367822
4851.5,2157.92806
4852,2176.007022
4852.5,2194.405127
4853,2205.46644
4853.5,2206.028928
4854,2197.817647
4854.5,2182.899159
4855,2161.269051
4855.5,2132.986998
4856,2100.581629
4856.5,2066.48345
4857,2029.723723
4857.5,1989.170477
4858,1948.52171
4858.5,1916.295678
4859,1898.73347
4859.5,1894.838198
4860,1898.653938
4860.5,1903.458416
4861,1901.500952
4861.5,1881.477464
4862,1833.250726
4862.5,1756.408949
4863,1663.465747
4863.5,1573.714639
4864,1502.170108
4864.5,1454.993644
4865,1431.269477
4865.5,1426.916517
4866,1435.778486
4866.5,1453.292183
4867,1479.401533
4867.5,1513.288076
4868,1545.149732
4868.5,1557.294508
4869,1538.176585
4869.5,1491.86572
4870,1434.232399
4870.5,1379.920313
4871,1336.920015
4871.5,1312.35674
4872,1314.731926
4872.5,1346.281904
4873,1396.277073
4873.5,1447.65048
4874,1488.964905
4874.5,1519.270956
4875,1544.465146
4875.5,1570.466153
4876,1599.409402
4876.5,1628.63355
4877,1651.839616
4877.5,1664.082822
4878,1667.46781
4878.5,1670.429869
4879,1676.908069
4879.5,1680.86936
4880,1674.135594
4880.5,1658.338957
4881,1646.307194
4881.5,1650.117863
4882,1669.796947
4882.5,1694.846527
4883,1714.347535
4883.5,1721.349485
4884,1710.912746
4884.5,1676.449797
4885,1607.368559
4885.5,1492.725641
4886,1331.804962
4886.5,1142.863814
4887,960.2225425
4887.5,816.0217096
4888,721.5233382
4888.5,666.5188039
4889,635.0225181
4889.5,614.6967644
4890,591.7618847
4890.5,548.7703648
4891,471.417092
4891.5,361.142967
4892,238.0242094
4892.5,128.9651254
4893,50.48718195
4893.5,3.163584686
4894,-16.9018412
4894.5,-4.894592069
4895,55.32721036
4895.5,175.9744871
4896,344.715114
4896.5,522.9189399
4897,665.348782
4897.5,742.1837509
4898,746.7496809
4898.5,689.4556768
4899,589.6161087
4899.5,470.2290795
4900,356.2759993
4900.5,270.2215743
4901,223.660147
4901.5,211.194566
4902,213.3105102
4902.5,209.6549775
4903,191.8724513
4903.5,167.1799409
4904,150.0129075
4904.5,149.3678759
4905,163.5909413
4905.5,185.8073306
4906,212.8644653
4906.5,249.2076885
4907,304.4305039
4907.5,387.9450715
4908,504.967145
4908.5,654.7683571
4909,829.807772
4909.5,1016.158897
4910,1194.223911
4910.5,1343.961354
4911,1454.309989
4911.5,1527.956266
4912,1578.456391
4912.5,1621.080067
4913,1664.651627
4913.5,1709.7822
4914,1752.453148
4914.5,1787.697824
4915,1811.49813
4915.5,1823.16085
4916,1825.468407
4916.5,1822.548268
4917,1817.211898
4917.5,1809.345325
4918,1796.592155
4918.5,1775.562552
4919,1742.258151
4919.5,1693.131888
4920,1630.566373
4920.5,1567.771645
4921,1523.915521
4921.5,1511.146249
4922,1525.015349
4922.5,1549.171665
4923,1568.331429
4923.5,1576.187137
4924,1573.894987
4924.5,1566.19497
4925,1558.966544
4925.5,1556.131551
4926,1557.705422
4926.5,1560.987055
4927,1564.015272
4927.5,1568.10841
4928,1576.763097
4928.5,1592.058464
4929,1613.927797
4929.5,1641.036699
4930,1669.37282
4930.5,1689.659712
4931,1690.241331
4931.5,1665.538292
4932,1621.832624
4932.5,1573.981207
4933,1534.508375
4933.5,1506.523614
4934,1486.367125
4934.5,1470.201877
4935,1457.090444
4935.5,1448.257813
4936,1445.175504
4936.494681,1447.050402
4936.989362,1449.433533
4937.484043,1445.768261
4937.978723,1431.80108
4938.473404,1409.862918
4938.968085,1389.192349
4939.462766,1382.362686
4939.957447,1399.969784
4940.452128,1445.379331
4940.946809,1511.216594
4941.441489,1581.395545
4941.93617,1639.667891
4942.430851,1678.411274
4942.925532,1700.788778
4943.420213,1715.456776
4943.914894,1729.298227
4944.409574,1744.02474
4944.904255,1757.735599
4945.398936,1767.833063
4945.893617,1772.933048
4946.388298,1773.516327
4946.882979,1771.48995
4947.37766,1769.13873
4947.87234,1768.042002
4948.367021,1768.719699
4948.861702,1770.291362
4949.356383,1770.08194
4949.851064,1763.794067
4950.345745,1747.215627
4950.840426,1719.038448
4951.335106,1682.792937
4951.829787,1645.829613
4952.324468,1615.271609
4952.819149,1594.56987
4953.31383,1582.831961
4953.808511,1576.375474
4954.303191,1570.205699
4954.797872,1558.691182
4955.292553,1537.140463
4955.787234,1504.882201
4956.281915,1467.16016
4956.776596,1432.566399
4957.271277,1407.540487
4957.765957,1392.953503
4958.260638,1385.707628
4958.755319,1383.047191
4959.25,1385.810949
4959.744681,1398.708712
4960.239362,1427.10322
4960.734043,1472.142737
4961.228723,1526.961072
4961.723404,1577.705831
4962.218085,1610.020779
4962.712766,1616.72953
4963.207447,1601.269363
4963.702128,1575.624179
4964.196809,1553.887966
4964.691489,1544.407235
4965.18617,1544.015226
4965.680851,1537.779497
4966.175532,1505.483588
4966.670213,1432.858048
4967.164894,1321.307261
4967.659574,1188.779753
4968.154255,1059.733772
4968.648936,950.8468143
4969.143617,865.2547098
4969.638298,798.2303288
4970.132979,746.4018499
4970.62766,711.2797397
4971.12234,697.0964718
4971.617021,707.0013195
4972.111702,739.2152489
4972.606383,785.414402
4973.101064,833.9072729
4973.595745,875.0687577
4974.090426,905.6243297
4974.585106,927.3531212
4975.079787,945.7742094
4975.574468,970.6572728
4976.069149,1014.355676
4976.56383,1085.965097
4977.058511,1183.488316
4977.553191,1293.628238
4978.047872,1398.824716
4978.542553,1485.885906
4979.037234,1547.934817
4979.531915,1582.368742
4980.026596,1589.817066
4980.521277,1573.483421
4981.015957,1539.230301
4981.510638,1494.864071
4982.005319,1448.428457
4982.5,1405.80769
4982.994681,1368.683536
4983.489362,1334.318782
4983.984043,1297.535742
4984.478723,1253.596515
4984.973404,1201.276214
4985.468085,1145.815614
4985.962766,1099.907302
4986.457447,1077.462462
4986.952128,1082.676689
4987.446809,1105.624341
4987.941489,1130.630882
4988.43617,1147.937415
4988.930851,1155.518242
4989.425532,1152.992107
4989.920213,1135.437513
4990.414894,1096.424374
4990.909574,1037.126448
4991.404255,970.0795121
4991.898936,914.4917171
4992.393617,885.4380913
4992.888298,886.7140144
4993.382979,912.9213669
4993.87766,957.9934599
4994.37234,1022.277942
4994.867021,1108.733058
4995.361702,1213.465883
4995.856383,1320.388829
4996.351064,1407.312314
4996.845745,1458.701729
4997.340426,1472.181652
4997.835106,1456.122554
4998.329787,1422.432123
4998.824468,1383.244635
4999.319149,1350.493991
4999.81383,1335.458147
5000.308511,1345.738204
5000.803191,1379.57892
5001.297872,1426.088754
5001.792553,1471.780737
5002.287234,1508.705996
5002.781915,1536.475567
5003.276596,1557.714049
5003.771277,1571.58373
5004.265957,1572.67741
5004.760638,1555.818551
5005.255319,1520.568187
5005.75,1473.581343
5006.244681,1426.902507
5006.739362,1391.635845
5007.234043,1370.960623
5007.728723,1359.037487
5008.223404,1347.508705
5008.718085,1334.092249
5009.212766,1325.653769
5009.707447,1332.808294
5010.202128,1360.957904
5010.696809,1405.904169
5011.191489,1456.74377
5011.68617,1502.069803
5012.180851,1534.198781
5012.675532,1549.149563
5013.170213,1544.576859
5013.664894,1520.003895
5014.159574,1478.81122
5014.654255,1429.027378
5015.148936,1380.923032
5015.643617,1342.484955
5016.138298,1316.497471
5016.632979,1301.42617
5017.12766,1294.440712
5017.62234,1293.007751
5018.117021,1294.474305
5018.611702,1294.774545
5019.106383,1287.987476
5019.601064,1268.578852
5020.095745,1235.971878
5020.590426,1197.292991
5021.085106,1164.158773
5021.579787,1144.879815
5022.074468,1139.157953
5022.569149,1140.467338
5023.06383,1143.120184
5023.558511,1146.315465
5024.053191,1153.249843
5024.547872,1169.011238
5025.042553,1198.591551
5025.537234,1244.089691
5026.031915,1302.175952
5026.526596,1365.635351
5027.021277,1428.451576
5027.515957,1489.078421
5028.010638,1549.442779
5028.505319,1611.637948
5029,1676.411109
5029.494737,1743.376643
5029.989474,1810.54932
5030.484211,1873.716137
5030.978947,1927.30809
5031.473684,1967.747632
5031.968421,1996.346927
5032.463158,2019.624677
5032.957895,2046.287942
5033.452632,2082.102876
5033.947368,2126.566345
5034.442105,2173.093644
5034.936842,2212.584776
5035.431579,2237.435894
5035.926316,2244.831316
5036.421053,2237.77391
5036.915789,2224.26953
5037.410526,2214.903733
5037.905263,2217.502445
5038.4,2232.486466
5038.894737,2252.335487
5039.389474,2266.934249
5039.884211,2269.722755
5040.378947,2259.940485
5040.873684,2240.161071
5041.368421,2212.245374
5041.863158,2176.946124
5042.357895,2136.218453
5042.852632,2095.54996
5043.347368,2062.897992
5043.842105,2044.408519
5044.336842,2040.660504
5044.831579,2047.146332
5045.326316,2059.080047
5045.821053,2074.237842
5046.315789,2091.424155
5046.810526,2106.993921
5047.305263,2114.530293
5047.8,2109.516415
5048.294737,2093.198929
5048.789474,2071.81443
5049.284211,2051.764448
5049.778947,2036.384159
5050.273684,2026.091358
5050.768421,2020.234219
5051.263158,2018.110079
5051.757895,2017.31387
5052.252632,2011.47013
5052.747368,1989.277127
5053.242105,1938.15506
5053.736842,1852.121621
5054.231579,1739.035517
5054.726316,1619.073585
5055.221053,1512.480746
5055.715789,1426.944246
5056.210526,1357.7408
5056.705263,1298.259719
5057.2,1246.033065
5057.694737,1198.366406
5058.189474,1147.274042
5058.684211,1084.471725
5059.178947,1010.862583
5059.673684,938.022378
5060.168421,880.0168854
5060.663158,844.1748372
5061.157895,829.6899455
5061.652632,829.5874459
5062.147368,833.6629583
5062.642105,834.1455612
5063.136842,832.4123999
5063.631579,839.9998074
5064.126316,867.6396237
5064.621053,911.646098
5065.115789,954.6904026
5065.610526,982.2218841
5066.105263,994.2819566
5066.6,1002.105886
5067.094737,1016.245047
5067.589474,1041.332635
5068.084211,1080.264734
5068.578947,1135.634022
5069.073684,1201.865625
5069.568421,1261.098785
5070.063158,1292.83286
5070.557895,1288.362304
5071.052632,1258.061382
5071.547368,1227.61562
5072.042105,1225.822871
5072.536842,1268.871979
5073.031579,1350.683856
5073.526316,1445.942304
5074.021053,1524.725106
5074.515789,1568.790045
5075.010526,1577.840941
5075.505263,1563.363828
5076,1537.81783
5076.494737,1507.748409
5076.989474,1475.309887
5077.484211,1443.397957
5077.978947,1416.971497
5078.473684,1400.076238
5078.968421,1395.927203
5079.463158,1409.332242
5079.957895,1443.06983
5080.452632,1490.118201
5080.947368,1531.413638
5081.442105,1546.087287
5081.936842,1526.099891
5082.431579,1482.489461
5082.926316,1438.213335
5083.421053,1414.092214
5083.915789,1419.512803
5084.410526,1453.013879
5084.905263,1506.912423
5085.4,1570.037643
5085.894737,1629.429858
5086.389474,1674.253289
5086.884211,1699.525467
5087.378947,1705.391329
5087.873684,1694.601744
5088.368421,1671.407451
5088.863158,1642.099987
5089.357895,1613.635246
5089.852632,1592.055012
5090.347368,1583.65911
5090.842105,1595.89422
5091.336842,1633.647602
5091.831579,1691.838197
5092.326316,1755.0546
5092.821053,1806.65295
5093.315789,1838.101966
5093.810526,1850.286149
5094.305263,1848.568012
5094.8,1838.795929
5095.294737,1825.784592
5095.789474,1812.399582
5096.284211,1796.823926
5096.778947,1773.678201
5097.273684,1741.523891
5097.768421,1707.570405
5098.263158,1682.316579
5098.757895,1666.441396
5099.252632,1647.361968
5099.747368,1611.082051
5100.242105,1555.330177
5100.736842,1490.374267
5101.231579,1428.413953
5101.726316,1375.131075
5102.221053,1328.510424
5102.715789,1283.011698
5103.210526,1232.655043
5103.705263,1173.164952
5104.2,1104.180644
5104.694737,1029.151287
5105.189474,954.0401868
5105.684211,887.8759974
5106.178947,841.5459239
5106.673684,821.8307956
5107.168421,824.9631553
5107.663158,837.2254307
5108.157895,845.7448998
5108.652632,849.6802205
5109.147368,858.8678868
5109.642105,880.4898076
5110.136842,911.0793546
5110.631579,940.8400799
5111.126316,963.0786136
5111.621053,976.6729651
5112.115789,980.4705715
5112.610526,969.9784796
5113.105263,943.6217871
5113.6,911.2336449
5114.094737,892.7524603
5114.589474,906.4911977
5115.084211,957.0279572
5115.578947,1034.152064
5116.073684,1124.958424
5116.568421,1223.934605
5117.063158,1329.848709
5117.557895,1437.136429
5118.052632,1533.52253
5118.547368,1607.751469
5119.042105,1657.686687
5119.536842,1690.838507
5120.031579,1717.006563
5120.526316,1740.892541
5121.021053,1760.738705
5121.515789,1772.647226
5122.010526,1776.861212
5122.505263,1778.89925
5123,1783.314428
5123.5,1785.276979
5124,1770.94302
5124.5,1727.797169
5125,1654.103519
5125.5,1558.434671
5126,1451.594654
5126.5,1340.902283
5127,1232.36543
5127.5,1135.824403
5128,1062.639561
5128.5,1017.080001
5129,991.6950312
5129.5,971.369008
5130,941.8160623
5130.5,895.7486743
5131,834.7689777
5131.5,767.9100876
5132,708.9549642
5132.5,672.5026798
5133,669.5923218
5133.5,704.332378
5134,773.197398
5134.5,866.6885129
5135,972.2512331
5135.5,1077.335286
5136,1171.582081
5136.5,1248.462625
5137,1306.249254
5137.5,1347.289907
5138,1375.886582
5138.5,1394.755115
5139,1401.292867
5139.5,1387.16256
5140,1342.381864
5140.5,1263.246575
5141,1159.27684
5141.5,1053.824497
5142,974.2954442
5142.5,936.5948836
5143,934.2569768
5143.5,945.741123
5144,952.6410935
5144.5,949.5383405
5145,940.2520104
5145.5,929.8463502
5146,924.5783764
5146.5,932.2652291
5147,957.336863
5147.5,992.6197696
5148,1022.536363
5148.5,1039.242466
5149,1054.555139
5149.5,1094.900702
5150,1182.202386
5150.5,1315.22186
5151,1468.763072
5151.5,1610.891825
5152,1720.29184
5152.5,1792.831108
5153,1838.057155
5153.5,1870.299409
5154,1897.664777
5154.5,1919.332035
5155,1931.726399
5155.5,1935.61018
5156,1933.463657
5156.5,1920.745936
5157,1884.17848
5157.5,1813.237429
5158,1712.830522
5158.5,1602.402287
5159,1503.012089
5159.5,1425.254115
5160,1369.730114
5160.5,1336.340456
5161,1327.759327
5161.5,1341.522722
5162,1363.822109
5162.5,1375.361723
5163,1365.502059
5163.5,1339.219592
5164,1312.104534
5164.5,1296.883136
5165,1294.963525
5165.5,1298.737626
5166,1300.706606
5166.5,1302.912991
5167,1316.870079
5167.5,1353.468669
5168,1410.647763
5168.5,1472.198151
5169,1517.173976
5169.5,1529.190175
5170,1498.304629
5170.5,1419.524285
5171,1295.38983
5171.5,1139.043993
5172,973.0922572
5172.5,821.5655675
5173,698.7559293
5173.5,605.1052675
5174,532.0557706
5174.5,471.9183619
5175,423.1200717
5175.5,388.7320436
5176,369.6189996
5176.5,359.7919301
5177,350.2703314
5177.5,333.674757
5178,306.6330777
5178.5,268.3199804
5179,219.8557083
5179.5,167.1016729
5180,121.9514126
5180.5,99.99807487
5181,112.2831463
5181.5,158.7416379
5182,227.5541642
5182.5,297.7018425
5183,348.9060303
5183.5,373.0779754
5184,379.0650586
5184.5,382.4353128
5185,390.0168963
5185.5,395.4014601
5186,388.8399092
5186.5,368.1783249
5187,339.1786153
5187.5,311.5426101
5188,293.8759655
5188.5,288.1436709
5189,289.9239275
5189.5,298.3315772
5190,324.7252711
5190.5,384.9806623
5191,477.1580273
5191.5,574.0091222
5192,643.2329594
5192.5,675.0161275
5193,687.3840945
5193.5,705.9976948
5194,740.2312047
5194.5,779.3275594
5195,810.0611814
5195.5,829.7817901
5196,843.5699514
5196.5,853.8443189
5197,856.4761663
5197.5,847.7317864
5198,832.8060072
5198.5,827.908533
5199,849.7008705
5199.5,899.3440931
5200,957.9480015
5200.5,999.1682052
5201,1010.590132
5201.5,1002.49845
5202,998.0160099
5202.5,1013.783064
5203,1047.046113
5203.5,1080.42962
5204,1097.80835
5204.5,1097.227401
5205,1088.843048
5205.5,1085.855061
5206,1098.612019
5206.5,1134.941819
5207,1200.047886
5207.5,1290.908044
5208,1393.119498
5208.5,1488.197634
5209,1565.758234
5209.5,1627.75698
5210,1683.309527
5210.5,1741.202883
5211,1805.131774
5211.5,1874.36442
5212,1946.159159
5212.5,2016.886865
5213,2083.052582
5213.5,2142.416193
5214,2193.854814
5214.5,2235.073742
5215,2261.697749
5215.5,2270.415794
5216,2264.116947
5216.5,2252.622129
5217,2245.70159
5217.494792,2245.030613
5217.989583,2243.887236
5218.484375,2235.637276
5218.979167,2221.218805
5219.473958,2207.462038
5219.96875,2198.187278
5220.463542,2186.411825
5220.958333,2156.898283
5221.453125,2097.7425
5221.947917,2011.148869
5222.442708,1914.04669
5222.9375,1827.5757
5223.432292,1763.94548
5223.927083,1722.83074
5224.421875,1699.929296
5224.916667,1695.418847
5225.411458,1711.663586
5225.90625,1744.379532
5226.401042,1780.996876
5226.895833,1810.195679
5227.390625,1831.875657
5227.885417,1856.291051
5228.380208,1892.036812
5228.875,1935.978904
5229.369792,1976.345598
5229.864583,2005.114876
5230.359375,2026.711862
5230.854167,2054.652711
5231.348958,2099.232597
5231.84375,2157.28249
5232.338542,2215.060792
5232.833333,2259.587475
5233.328125,2286.869744
5233.822917,2301.226055
5234.317708,2308.979352
5234.8125,2313.672746
5235.307292,2315.135881
5235.802083,2311.834611
5236.296875,2303.177373
5236.791667,2289.823708
5237.286458,2272.15646
5237.78125,2247.774417
5238.276042,2213.202396
5238.770833,2169.336969
5239.265625,2124.256074
5239.760417,2088.884628
5240.255208,2069.041539
5240.75,2063.480748
5241.244792,2067.940184
5241.739583,2079.974576
5242.234375,2098.081176
5242.729167,2119.195133
5243.223958,2139.620218
5243.71875,2157.057625
5244.213542,2171.757566
5244.708333,2185.655362
5245.203125,2201.466891
5245.697917,2221.490412
5246.192708,2246.288277
5246.6875,2274.582425
5247.182292,2304.485364
5247.677083,2336.417086
5248.171875,2372.524004
5248.666667,2413.072055
5249.161458,2454.440554
5249.65625,2491.403056
5250.151042,2520.180224
5250.645833,2538.90929
5251.140625,2547.635776
5251.635417,2547.083212
5252.130208,2538.682905
5252.625,2522.473592
5253.119792,2496.9754
5253.614583,2463.400044
5254.109375,2428.142659
5254.604167,2399.141822
5255.098958,2378.674182
5255.59375,2362.916462
5256.088542,2346.716314
5256.583333,2328.50013
5257.078125,2309.379742
5257.572917,2290.002872
5258.067708,2270.333959
5258.5625,2249.844687
5259.057292,2227.905823
5259.552083,2204.132038
5260.046875,2181.217982
5260.541667,2165.36365
5261.036458,2161.460376
5261.53125,2168.387485
5262.026042,2179.964412
5262.520833,2193.176309
5263.015625,2210.857955
5263.510417,2235.646401
5264.005208,2263.567981
5264.5,2286.610694
5264.994792,2300.815685
5265.489583,2308.023903
5265.984375,2310.887414
5266.479167,2306.227369
5266.973958,2286.671335
5267.46875,2247.881232
5267.963542,2194.170412
5268.458333,2136.472899
5268.953125,2085.127372
5269.447917,2044.977102
5269.942708,2015.495492
5270.4375,1995.40863
5270.932292,1984.656594
5271.427083,1984.015773
5271.921875,1993.132297
5272.416667,2009.697707
5272.911458,2028.723243
5273.40625,2042.934347
5273.901042,2046.6465
5274.395833,2038.333044
5274.890625,2021.445668
5275.385417,2002.199908
5275.880208,1987.127248
5276.375,1982.83144
5276.869792,1995.301208
5277.364583,2026.842183
5277.859375,2071.714068
5278.354167,2118.944603
5278.848958,2159.659485
5279.34375,2191.372946
5279.838542,2216.020082
5280.333333,2233.848962
5280.828125,2241.188912
5281.322917,2232.882068
5281.817708,2207.462644
5282.3125,2169.506576
5282.807292,2128.909704
5283.302083,2096.61851
5283.796875,2078.306226
5284.291667,2072.311774
5284.786458,2072.405124
5285.28125,2073.228662
5285.776042,2073.900695
5286.270833,2077.388283
5286.765625,2086.688432
5287.260417,2102.081097
5287.755208,2121.64021
5288.25,2143.666403
5288.744792,2166.867205
5289.239583,2187.903987
5289.734375,2200.273956
5290.229167,2197.736703
5290.723958,2180.619776
5291.21875,2158.189732
5291.713542,2142.061143
5292.208333,2134.054141
5292.703125,2119.552866
5293.197917,2074.167194
5293.692708,1978.742369
5294.1875,1832.163494
5294.682292,1654.52659
5295.177083,1478.263149
5295.671875,1331.334533
5296.166667,1223.775674
5296.661458,1148.327281
5297.15625,1088.742427
5297.651042,1028.785003
5298.145833,958.317008
5298.640625,875.3792083
5299.135417,785.7539666
5299.630208,700.0181589
5300.125,629.9988752
5300.619792,582.2512238
5301.114583,553.9770101
5301.609375,535.8317547
5302.104167,523.9088453
5302.598958,530.7468102
5303.09375,578.9606482
5303.588542,679.4722882
5304.083333,817.4134708
5304.578125,960.2162312
5305.072917,1076.586708
5305.567708,1150.186265
5306.0625,1182.324257
5306.557292,1187.995737
5307.052083,1189.898155
5307.546875,1209.160308
5308.041667,1252.887384
5308.536458,1310.92845
5309.03125,1365.957992
5309.526042,1406.706984
5310.020833,1432.780315
5310.515625,1450.85423
5311.010417,1467.689837
5311.505208,1485.145993
5312,1498.043107
5312.494681,1496.211776
5312.989362,1474.724826
5313.484043,1445.263641
5313.978723,1433.388994
5314.473404,1459.611522
5314.968085,1523.36836
5315.462766,1606.503681
5315.957447,1689.223325
5316.452128,1758.495506
5316.946809,1805.914318
5317.441489,1824.929784
5317.93617,1815.439535
5318.430851,1788.927393
5318.925532,1764.925088
5319.420213,1760.364672
5319.914894,1779.605477
5320.409574,1813.825181
5320.904255,1848.708542
5321.398936,1873.506358
5321.893617,1887.258795
5322.388298,1897.68011
5322.882979,1910.169875
5323.37766,1917.21489
5323.87234,1901.279011
5324.367021,1850.469618
5324.861702,1768.290779
5325.356383,1667.645655
5325.851064,1556.676761
5326.345745,1436.517092
5326.840426,1314.729385
5327.335106,1212.110865
5327.829787,1151.088323
5328.324468,1136.970306
5328.819149,1155.468417
5329.31383,1186.05103
5329.808511,1214.722494
5330.303191,1236.909271
5330.797872,1253.430943
5331.292553,1267.712601
5331.787234,1280.711232
5332.281915,1291.386492
5332.776596,1305.039866
5333.271277,1336.850973
5333.765957,1402.001798
5334.260638,1498.491142
5334.755319,1607.196006
5335.25,1709.298432
5335.744681,1802.050679
5336.239362,1893.810011
5336.734043,1987.392126
5337.228723,2074.878282
5337.723404,2144.499753
5338.218085,2190.142914
5338.712766,2212.399424
